courseid;id_kategorie;cely_nazev_kurzu;short_code_kurzu;zacatek_kurzu;konec_kurzu;nazev_kategorie;kod_kurzu;kod_ved_urednik;kod_urednik;mesto;misto_konani;popis_kurzu;multi_date_course;cas_kurzu;druh_kurzu;zamekkod;max_students;Pocet_studentu;Pocet_ostatnich;Pocet_uspesnych_dokonceni;Pocet_osvedceni_a_certifikatu;Pocet_osvedceni;Pocet_certifikatu;Kontaktni_osoba;
498;124;Veøejné zakázky;E-LEA-VZOZ;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-VZOZ;AK/VE-388/2018;AK/PV-672/2018;;;;;8;akreditovanı kurz;NE;;0;0;0;0;0;0; / ;
500;124;Zakon o obcich a predpisy souvisejici – zakladni modul;E-LEA-ZOZM;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-ZOZM;AK/VE-276/2019;AK/PV-428/2019;;;;;8;akreditovanı kurz;NE;;0;0;0;0;0;0; / ;
501;124;Zakon o obcich a predpisy souvisejici – pokroèilı modul;E-LEA-ZOPM;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-ZOPM;AK/VE-277/2019;AK/PV-429/2019;;;;;8;akreditovanı kurz;NE;;0;0;0;0;0;0; / ;
502;124;Zaklady verejne spravy z pohledu volenych predstavitelu;E-LEA-ZVSZ;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-ZVSZ;;;;;;;8;akreditovanı kurz;NE;;0;0;0;0;0;0; / ;
615;124;VZOR KURZÙ novı kopie 2;sample_course_new_2;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;KÓD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
620;124;Obèanskı zákoník a obce - základní modul;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-OZZM;AK/VE-209/2019;AK/PV-341/2019;;;;;10;akreditovanı kurz;NE;;1078;0;552;988;903;85; / ;
674;124;Zákon o obcích a pøedpisy související - základní modul;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-ZOZM;AK/VE-276/2019;AK/PV-428/2019;;;;;10;akreditovanı kurz;NE;;1434;0;845;1306;1175;131; / ;
692;124;Obèanskı zákoník a obce - pokroèilı modul;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-OZPM;AK/VE-210/2019;AK/PV-343/2019;;;;;11;akreditovanı kurz;NE;;686;0;337;630;567;63; / ;
693;124;Uzavírání smluv obce podle obèanského zákoníku;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-OZUS;AK/VE-208/2019;AK/PV-340/2019;;;;;10;akreditovanı kurz;NE;;480;0;234;397;352;45; / ;
694;124;Veøejné zakázky a odpovìdné zadávání;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-VZOZ;AK/VE-388/2018;AK/PV-672/2018;;;;;35;akreditovanı kurz;NE;;450;0;226;330;297;33; / ;
695;124;TEST;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;KÓD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
696;124;Zákon o obcích a pøedpisy související - pokroèilı modul;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-ZOPM;AK/VE-277/2019;AK/PV-429/2019;;;;;10;akreditovanı kurz;NE;;1094;0;632;1042;922;120; / ;
697;124;Projektové øízení;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;KÓD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
698;124;Mùj novı e-learning;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;KÓD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
699;124;Právní reim krizového øízení z hlediska obcí;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;PRKR;AK/VE-118/2020;AK/PV-180/2020;;;;;10;akreditovanı kurz;NE;;264;0;97;216;202;14; / ;
748;124;Prùvodce spisovou slubou územních samosprávnıch celkù;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-PSSU;AK/VE-314/2020;AK/PV-468/2020;;;;;24;akreditovanı kurz;NE;;395;0;143;313;301;12; / ;
759;124;Prùvodce pracovnì právní agendou obcí ;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-PPPA;AK/VE-169/2020;AK/PV-245/2020;;;;;10;akreditovanı kurz;NE;;225;3;80;175;162;13; / ;
931;124;Dotace a návratné finanèní vıpomoci poskytované územními samosprávnımi celky;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-DNFV;AK/VE-334/2020;AK/PV-495/2020;Praha;;;;15;akreditovanı kurz;NE;;84;0;34;56;12;44; / ;
932;124;Støet zájmù ve veøejné správì;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-SZVS;AK/VE-245/2020;AK/PV-369/2020;;Praha;;;16;akreditovanı kurz;NE;;148;0;44;113;52;61; / ;
933;124;Malá rozpoètová pravidla;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-MROP;AK/VE-312/2020;AK/PV-460/2020;;Praha;;;16;akreditovanı kurz;NE;;61;0;21;40;38;2; / ;
939;124;Hospodaøení s majetkem obce;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-HSMO;AK/VE-335/2020;AK/PV-496/2020;;Praha;;;16;akreditovanı kurz;NE;;170;0;62;123;60;63; / ;
940;124;Pøestupkové øízení v podmínkách obce;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-PRPO;AK/VE-313/2020;AK/PV-461/2020;Praha;;;;24;akreditovanı kurz;NE;;78;0;38;58;9;49; / ;
957;124;Školskı zákon z pohledu obce;;29.03.2021 09:00;29.03.2021 17:00;E–LEARNING;E-LEA-SZPO;AK/VE-110/2021;AK/PV-174/2021;;;;;16;akreditovanı kurz;NE;;2;0;0;0;0;0; / ;
494;125; Anotace kurzù2; Anotace_kurzu;03.03.2020 09:00;03.03.2020 17:00;zkusebni;;;;;;;;;;NE;;0;0;0;0;0;0; / ;
505;125;Uzavirani smluv podle obcanskeho zakoniku;E-LEA-OZUS;03.03.2020 09:00;03.03.2020 17:00;zkusebni;E-LEA-OZUS;AK/VE-208/2019;AK/PV-340/2019;;;;;8;akreditovanı kurz;NE;;0;0;0;0;0;0; / ;
622;125;VZOR KURZÙ novı;;14.03.2020 09:00;14.03.2020 17:00;zkusebni;;0;0;0;0;0;0; / ;
834;125;Projektové øízení;;10.07.2020 09:00;0;zkusebni;PROØ;AK/VE-155/2019;AK/PV-254/2019;;;;;8;akreditovanı kurz;NE;;0;0;0;0;0;0; / ;
835;125;VZOR KURZÙ final akr zk docházka;;24.06.2020 09:00;24.06.2020 17:00;zkusebni;KÓD;AAAKODBBB;AAAKODCCC;;;;;8;akreditovanı kurz;NE;;2;0;0;0;0;0; / ;
1662;125;Prùvodce veøejnımi zakázkami – praxe pøi zadávání veøejné zakázky kopie 1;VZPZ_1662;22.02.2021 09:00;22.02.2021 17:00;zkusebni;VZPZ;AK/VE-81/2019;AK/PV-136/2019;;;;;8;akreditovanı kurz;NE;;0;0;0;0;0;0; / ;
504;126;Obcansky zakonik - pokrocily modul;E-LEA-OZPM;03.03.2020 09:00;03.03.2020 17:00;zkusebni2;E-LEA-OZPM;AK/VE-210/2019;AK/PV-343/2019;;;;;8;akreditovanı kurz;NE;;0;0;0;0;0;0; / ;
669;126;Archivnictví a spisová sluba územních samosprávnıch celkù;;17.03.2020 09:00;17.03.2020 17:00;zkusebni2;ASUS;AK/VE-104/2019;AK/PV-171/2019;;;;;8;akreditovanı kurz;NE;50;0;0;0;0;0;0; / ;
700;127;Zkusebni viditelnost;;07.04.2020 09:00;07.04.2020 17:00;E-learning k akreditaci;KÓD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
930;127;Dotace a návratné finanèní vıpomoci poskytované územními samosprávnımi celky;;05.08.2020 09:00;05.08.2020 17:00;E-learning k akreditaci;KÓD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
947;127;Prùvodce spisovou slubou ÚSC;;21.08.2020 09:00;21.08.2020 17:00;E-learning k akreditaci;PSPS;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
1632;127;TEST SCORM;;02.02.2021 09:00;02.02.2021 17:00;E-learning k akreditaci;SCORM;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
701;128;Správa místních poplatkù;;29.03.2021 09:00;29.03.2021 17:00;E-LEARNING - neakreditované;E-LEA-SPMP;;;;;;;16;;NE;;113;0;48;79;0;79; / ;
702;128;Zásahy obce do ekonomiky pøípustnost podpor de minimis;;29.03.2021 09:00;29.03.2021 17:00;E-LEARNING - neakreditované;E-LEA-SPDM;;;;;;;16;neakreditovanı kurz;NE;;52;1;21;32;0;32; / ;
953;128;Odpovìdnost zastupitelù;;29.03.2021 09:00;29.03.2021 17:00;E-LEARNING - neakreditované;E-LEA-ODZA;;;;;;;8;;NE;;50;0;13;36;0;36; / ;
988;128;Právo na informace;;29.03.2021 09:00;29.03.2021 17:00;E-LEARNING - neakreditované;KÓD;AAAKODBBB;AAAKODCCC;;;;;16;neakreditovanı kurz;NE;;0;0;0;0;0;0; / ;
989;128;Registr smluv;;29.03.2021 09:00;29.03.2021 17:00;E-LEARNING - neakreditované;E-LEA-RESM;;;;;;;16;;NE;;0;0;0;0;0;0; / ;
1011;128;Pohøebnictví;;29.03.2021 09:00;29.03.2021 17:00;E-LEARNING - neakreditované;KÓD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;6;0;0;0;0;0; / ;
1048;128;ivotní cyklus stavebního díla;;29.03.2021 09:00;29.03.2021 17:00;E-LEARNING - neakreditované;ZCSD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;1;0;0;0;0;0; / ;
1655;128;Organizace a právnické osoby obcí;E-LEA-OPOO-20210222;29.03.2021 09:00;29.03.2021 17:00;E-LEARNING - neakreditované;KÓD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
1664;128;Obec a developerské projekty;E-LEA-ODEP_20210223;29.03.2021 09:00;29.03.2021 17:00;E-LEARNING - neakreditované;ODEP;AAAKODBBB;AAAKODCCC;;Praha;;;8;;NE;;0;0;0;0;0;0; / ;
750;129;Støet zájmù;;04.06.2020 15:00;04.06.2020 17:00;On-line kurzy;ONLI-STZA;;;;On-line kurz;;;2;neakreditovanı kurz;NE;;25;3;0;19;0;19;Mgr. Petr Kuš ;
761;129;3E v praxi ÚSC: Kalkulace úplnıch nákladù veøejné sluby;;29.06.2020 13:00;29.06.2020 15:30;On-line kurzy;NAKA;AK/VE-26/2020;AK/PV-39/2020;Praha;;;PUZFK31052020;3;akreditovanı kurz;NE;;6;0;0;4;3;1; / ;
762;129;3E v praxi ÚSC: Kalkulace úplnıch nákladù veøejné sluby (rozdìleno na 2. èásti - 25.6. a 29.6.);;25.06.2020 09:00;25.06.2020 11:30;On-line kurzy;NAKA;AK/VE-26/2020;AK/PV-39/2020;Praha;;Upozornìní:Kurz je v rámci on-line pøenosu rozdìlen na dvì èásti, kadá vdy po 3 vıukovıch hodinách. 1. èást kurzu: 25. èervna 2020 od 09:00 hod.2. èást kurzu: 29. èervna 2020 od 13:00 hod.Po registraci na 1. èásti kurzu Vás systém automaticky zapíše i na 2. èást.;PUZFK31052020;3;akreditovanı kurz;NE;30;6;2;0;1;1;0;Mgr. Simona Vavrochová ;
763;129;3E - TEST;01.01.1970 01:00;01.06.2020 09:00;01.06.2020 10:00;On-line kurzy;;;;;;;;8;neakreditovanı kurz;NE;;3;4;0;0;0;0;Mgr. Simona Vavrochová ;
806;129;Støet zájmù v praxi, aneb jak vyplnit formuláø;;22.06.2020 15:00;22.06.2020 17:30;On-line kurzy;;;;;;;;8;neakreditovanı kurz;NE;;2;3;0;0;0;0;Mgr. Jan Mareš ;
807;129;Støet zájmù v praxi, aneb jak vyplnit formuláø ;;24.06.2020 15:00;24.06.2020 17:30;On-line kurzy;;;;;;;;8;neakreditovanı kurz;NE;;0;3;0;0;0;0;Mgr. Jan Mareš ;
986;129;Vybrané otázky poskytování informací podle zákona è. 106/1999 Sb.;;15.10.2020 09:00;15.10.2020 16:00;On-line kurzy;VOPI;AK/VE-156/2019;AK/PV-255/2019;;;;VOPI2020;4;akreditovanı kurz;NE;;43;2;38;1;1;0;Bc. Jan Písaøík ;
987;129;Aplikace zákona o registru smluv v praxi územních samosprávnıch celkù;;27.10.2020 09:00;27.10.2020 16:00;On-line kurzy;AZRS;AK/VE-320/2019;AK/PV-506/2019;;;;;8;akreditovanı kurz;NE;;59;2;44;44;41;3;Bc. Jan Písaøík ;
990;129;Archivnictví a spisová sluba územních samosprávnıch celkù;;24.11.2020 09:00;24.11.2020 17:00;On-line kurzy;ASUS;AK/VE-104/2019;AK/PV-171/2019;;;;;8;akreditovanı kurz;NE;100;96;2;0;0;0;0;Bc. Jan Písaøík ;
991;129;Architektonická soutì;AS_20201019;19.11.2020 16:00;19.11.2020 19:00;On-line kurzy;;;;;;;;3;neakreditovanı kurz;NE;;38;3;28;29;0;28;Bc. Jan Písaøík ;
994;129;Aplikace zákona o registru smluv v praxi územních samosprávnıch celkù;;19.11.2020 09:00;19.11.2020 16:30;On-line kurzy;AZRS;AK/VE-320/2019;AK/PV-506/2019;;;;;8;akreditovanı kurz;NE;;48;3;30;30;27;3;Bc. Jan Písaøík , Mgr. Simona Vavrochová ;
995;129;Støet zájmù a podjatost ve veøejné správì 1. èást;;24.11.2020 09:00;24.11.2020 12:30;On-line kurzy;SZAP;AK/VE-166/2019;AK/PV-286/2019;;;;;4;akreditovanı kurz;NE;;40;3;0;0;0;0;Mgr. Petr Kuš , Bc. Jan Písaøík ;
996;129;Úøední deska pøehlednì a v pøíkladech;;01.12.2020 09:00;01.12.2020 14:30;On-line kurzy;ÚDPP;AK/VE-324/2019;AK/PV-514/2019;;;;;6;akreditovanı kurz;NE;95;77;3;60;60;53;7;Mgr. Petr Kuš , Bc. Jan Písaøík ;
997;129;Agenda pøestupkù v podmínkách územních samosprávnıch celkù;;12.11.2020 09:00;12.11.2020 12:30;On-line kurzy;PUSC;AK/VE-273/2019;AK/PV-423/2019;Praha;On-line;;PUSC1216;4;akreditovanı kurz;NE;;46;3;40;5;5;0;Mgr. Petr Kuš , Bc. Jan Písaøík ;
998;129;Zkušební relace pro lektory;;10.03.2021 13:00;10.03.2021 14:30;On-line kurzy;KÓD;AAAKODBBB;AAAKODCCC;;;;;8;akreditovanı kurz;NE;;6;1;0;0;0;0;Bc. Jan Písaøík ;
999;129;Vybrané otázky poskytování informací podle zákona è. 106/1999 Sb.;;26.11.2020 09:00;26.11.2020 11:00;On-line kurzy;VOPI;AK/VE-156/2019;AK/PV-255/2019;Praha;On-line;;VOPI2020;4;akreditovanı kurz;NE;50;42;2;33;33;31;2;Bc. Jan Písaøík ;
1000;129;Správní øád od A do Z – Agenda oprávnìnıch úøedních osob;;13.11.2020 09:00;13.11.2020 16:30;On-line kurzy;SRAO;AK/VE-95/2019;AK/PV-158/2019;;;;;8;akreditovanı kurz;NE;;32;3;28;28;28;0;Mgr. Simona Vavrochová , Bc. Jan Písaøík ;
1001;129;Zákon è. 312/2002 Sb., o úøednících územních samosprávnıch celkù ;;26.11.2020 09:00;26.11.2020 12:30;On-line kurzy;ZOUR;AK/VE-265/2019;AK/PV-415/2019;;;;loskot;4;akreditovanı kurz;NE;100;89;4;81;2;2;0;Bc. Jan Písaøík , Mgr. Simona Vavrochová ;
1002;129;Zákon è. 312/2002 Sb., o úøednících územních samosprávnıch celkù;;27.11.2020 09:00;27.11.2020 12:30;On-line kurzy;ZOUR;AK/VE-265/2019;AK/PV-415/2019;;;;loskot;4;akreditovanı kurz;NE;95;72;3;71;71;64;7;Bc. Jan Písaøík , Mgr. Simona Vavrochová ;
1003;129;Zákon è. 312/2002 Sb., o úøednících územních samosprávnıch celkù;;03.12.2020 09:00;03.12.2020 12:30;On-line kurzy;ZOUR;AK/VE-265/2019;AK/PV-415/2019;;;;personalista2;4;akreditovanı kurz;NE;95;73;3;61;61;53;8;Bc. Jan Písaøík , Mgr. Simona Vavrochová ;
1004;129;Zákon è. 312/2002 Sb., o úøednících územních samosprávnıch celkù;;04.12.2020 09:00;04.12.2020 12:30;On-line kurzy;ZOUR;AK/VE-265/2019;AK/PV-415/2019;;;;personalista2;4;akreditovanı kurz;NE;95;72;3;61;61;53;8;Bc. Jan Písaøík , Mgr. Simona Vavrochová ;
1008;129;Agenda pøestupkù v podmínkách územních samosprávnıch celkù;;16.11.2020 09:00;16.11.2020 12:30;On-line kurzy;PUSC;AK/VE-273/2019;AK/PV-423/2019;Praha;On-line;;PUSC1216;4;akreditovanı kurz;NE;;26;3;19;21;21;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1009;129;Agenda pøestupkù v podmínkách územních samosprávnıch celkù;;01.12.2020 09:00;01.12.2020 12:30;On-line kurzy;PUSC;AK/VE-273/2019;AK/PV-423/2019;Praha;On-line;;PUSC1201;4;akreditovanı kurz;NE;50;22;3;19;19;19;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1013;129;Excel pro zaèáteèníky;EPZA2020;10.12.2020 13:00;10.12.2020 16:30;On-line kurzy;EPZA;AAAKODBBB;AAAKODCCC;;;;;3;akreditovanı kurz;NE;;29;3;24;24;19;5;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1014;129;Rozpoètové hospodaøení obcí 1. èást;;26.11.2020 09:00;26.11.2020 12:30;On-line kurzy;ROHO;AK/VE-226/2019;AK/PV-365/2019;;;;rozpocet;4;akreditovanı kurz;NE;50;30;3;25;0;0;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1015;129;Rozpoètové hospodaøení obcí;;10.12.2020 09:00;10.12.2020 12:30;On-line kurzy;ROHO;AK/VE-226/2019;AK/PV-365/2019;Praha;;;rozpocet;4;akreditovanı kurz;NE;;32;3;27;27;18;9;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1016;129;Správní øád od A do Z - Judikatura v praxi územních samosprávnıch celkù;;24.11.2020 09:00;24.11.2020 12:30;On-line kurzy;SRJU;AK/VE-366/2019;AK/PV-558/2019;;;;judikatura;4;akreditovanı kurz;NE;;49;4;48;3;2;0;Mgr. Petr Kuš , Bc. Jan Michael Ritter ;
1017;129;Správní øád od A do Z - Judikatura v praxi územních samosprávnıch celkù;;01.12.2020 09:00;01.12.2020 12:30;On-line kurzy;SRJU;AK/VE-366/2019;AK/PV-558/2019;;;;judikatura;4;akreditovanı kurz;NE;95;51;4;43;44;43;0;Mgr. Petr Kuš , Bc. Jan Michael Ritter ;
1018;129;Støet zájmù a podjatost ve veøejné správì 1. èást;;26.11.2020 09:00;26.11.2020 12:30;On-line kurzy;SZAP;AK/VE-166/2019;AK/PV-286/2019;;;;SZAP456;4;akreditovanı kurz;NE;50;30;4;24;0;0;0;Mgr. Petr Kuš , Bc. Jan Michael Ritter ;
1021;129;Elektronizace veøejné správy 1.èást;;10.12.2020 09:00;10.12.2020 12:30;On-line kurzy;ELVS;AK/VE-291/2019;AK/PV-461/2019;;;;20201210;4;akreditovanı kurz;NE;;69;3;68;0;0;0;Bc. Jan Písaøík , PhDr. Marcela Štiková ;
1022;129;Elektronizace veøejné správy;;11.12.2020 09:00;11.12.2020 12:30;On-line kurzy;ELVS;AK/VE-291/2019;AK/PV-461/2019;;;;20201210;4;akreditovanı kurz;NE;;70;3;67;67;61;6;Bc. Jan Písaøík , PhDr. Marcela Štiková ;
1023;129;Støet zájmù a podjatost ve veøejné správì 1. èást;;08.12.2020 09:00;08.12.2020 12:30;On-line kurzy;SZAP;AK/VE-166/2019;AK/PV-286/2019;;;;SZAP123;4;akreditovanı kurz;NE;;19;3;13;0;0;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1026;129;Úvod do práva pro neprávníky - 1. èást;;03.12.2020 09:00;03.12.2020 12:30;On-line kurzy;UPPN;AK/VE-62/2020;AK/PV-100/2020;;;;UPPN1234;4;akreditovanı kurz;NE;50;18;2;12;0;0;0; Martina Kodadová ;
1027;129;Úvod do práva pro neprávníky ;;10.12.2020 09:00;10.12.2020 12:30;On-line kurzy;UPPN;AK/VE-62/2020;AK/PV-100/2020;Praha;;;UPPN1234;4;akreditovanı kurz;NE;98;19;2;15;15;13;2; Martina Kodadová ;
1028;129;Støet zájmù a podjatost ve veøejné správì;;15.12.2020 09:00;15.12.2020 11:30;On-line kurzy;SZAP;AK/VE-166/2019;AK/PV-286/2019;Praha;;;SZAP123;3;akreditovanı kurz;NE;50;27;3;24;24;24;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1029;129;Støet zájmù a podjatost ve veøejné správì ;;05.01.2021 09:00;05.01.2021 11:30;On-line kurzy;SZAP;AK/VE-166/2019;AK/PV-286/2019;Praha;;;SZAP456;3;akreditovanı kurz;NE;;16;3;15;15;15;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1030;129;Správní øád od A do Z – Opravné prostøedky 1. èást;;08.12.2020 09:00;08.12.2020 12:30;On-line kurzy;SROP;AK/VE-105/2019;AK/PV-172/2019;;;;20201208;4;akreditovanı kurz;NE;;26;3;25;0;0;0;Bc. Jan Michael Ritter ;
1031;129;Správní øád od A do Z – Opravné prostøedky;;15.12.2020 09:00;15.12.2020 12:30;On-line kurzy;SROP;AK/VE-105/2019;AK/PV-172/2019;;;;20201208;4;akreditovanı kurz;NE;50;28;3;25;25;25;0;Bc. Jan Michael Ritter ;
1032;129;Archivnictví a spisová sluba územních samosprávnıch celkù 1. èást;;09.02.2021 09:00;09.02.2021 12:30;On-line kurzy;ASUS;AK/VE-104/2019;AK/PV-171/2019;;;;archiv1902;4;akreditovanı kurz;NE;95;99;3;90;0;0;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1033;129;Archivnictví a spisová sluba územních samosprávnıch celkù;;18.02.2021 09:00;18.02.2021 12:30;On-line kurzy;ASUS;AK/VE-104/2019;AK/PV-171/2019;Praha;;;archiv1902;4;akreditovanı kurz;NE;95;94;3;82;82;72;10;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1034;129;Správní øád od A do Z - Doruèování 1. èást;;12.01.2021 09:00;12.01.2021 12:30;On-line kurzy;SRDO;AK/VE-93/2019;AK/PV-155/2019;;;;petrkus1;4;akreditovanı kurz;NE;95;95;3;79;0;0;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1035;129;Správní øád od A do Z - Doruèování;;19.01.2021 09:00;19.01.2021 12:30;On-line kurzy;SRDO;AK/VE-93/2019;AK/PV-155/2019;Praha;;;petrkus1;4;akreditovanı kurz;NE;95;83;3;76;75;72;3;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1036;129;Agenda pøestupkù v podmínkách územních samosprávnıch celkù 1. èást;;21.01.2021 09:00;21.01.2021 12:30;On-line kurzy;PUSC;AK/VE-273/2019;AK/PV-423/2019;;;;PUSC012021;4;akreditovanı kurz;NE;95;97;3;91;0;0;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1037;129;Agenda pøestupkù v podmínkách územních samosprávnıch celkù;;28.01.2021 09:00;28.01.2021 12:30;On-line kurzy;PUSC;AK/VE-273/2019;AK/PV-423/2019;Praha;;;PUSC012021;4;akreditovanı kurz;NE;95;96;3;91;90;89;1;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1038;129;Místní poplatky v praxi obcí - Zákon o místních poplatcích 1. èást;;11.02.2021 09:00;11.02.2021 12:30;On-line kurzy;MPZA;AK/VE-162/2020;AK/PV-234/2020;Praha;;;MPZA20210210;4;akreditovanı kurz;NE;90;95;3;86;0;0;0;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1039;129;Místní poplatky v praxi obcí - Zákon o místních poplatcích;;16.02.2021 09:00;16.02.2021 12:30;On-line kurzy;MPZA;AK/VE-162/2020;AK/PV-234/2020;Praha;;;MPZA20210210;4;akreditovanı kurz;NE;;93;3;80;80;73;7;Bc. Jan Písaøík , Mgr. Petr Kuš ;
1041;129;Projektové øízení;;14.01.2021 09:00;14.01.2021 12:30;On-line kurzy;PROØ;AK/VE-155/2019;AK/PV-254/2019;Praha;Online;;PR20210203;4;akreditovanı kurz;NE;;26;4;22;15;15;0;Bc. Jan Písaøík , Mgr. Simona Vavrochová , PhDr. Marcela Štiková ;
1042;129;Správa ivnostenského podnikání pro pokroèilé 1. èást;;19.01.2021 09:00;19.01.2021 12:30;On-line kurzy;SZPP;AK/VE-91/2020;AK/PV-137/2020;;;;zivnost;4;akreditovanı kurz;NE;95;95;3;88;0;0;0;Bc. Jan Písaøík , Mgr. Simona Vavrochová ;
1043;129;Správa ivnostenského podnikání pro pokroèilé;;21.01.2021 09:00;21.01.2021 12:30;On-line kurzy;SZPP;AK/VE-91/2020;AK/PV-137/2020;Praha;;;zivnost;4;akreditovanı kurz;NE;95;97;3;90;90;90;0;Bc. Jan Písaøík , Mgr. Simona Vavrochová ;
1044;129;Øešení konfliktních situací s vyuitím asertivity 1. èást;Øešení konfliktních situací s vyuitím asertivity;14.01.2021 09:00;14.01.2021 12:30;On-line kurzy;;;;;;;RKSVA;4;neakreditovanı kurz;NE;90;93;3;0;0;0;0;Bc. Jan Písaøík , Mgr. Simona Vavrochová ;
1045;129;Øešení konfliktních situací s vyuitím asertivity;Øešení konfliktních situací s vyuitím asertivity II.;15.01.2021 09:00;15.01.2021 12:30;On-line kurzy;RKSA;;;Praha;;;RKSVA;4;neakreditovanı kurz;NE;90;93;3;0;78;0;78;Bc. Jan Písaøík , Mgr. Simona Vavrochová ;
1049;129;Poskytování dotací a návratnıch finanèních vıpomocí územními samosprávnımi celky 1. èást;;23.02.2021 09:00;23.02.2021 12:30;On-line kurzy;PDFV;AK/VE-292/2019;AK/PV-463/2019;;;;PDFV20210211;4;akreditovanı kurz;NE;95;95;2;76;0;0;0;Mgr. Petr Kuš ;
1050;129;Poskytování dotací a návratnıch finanèních vıpomocí územními samosprávnımi celky;;25.02.2021 09:00;25.02.2021 12:30;On-line kurzy;PDFV;AK/VE-292/2019;AK/PV-463/2019;Praha;;;PDFV20210211;4;akreditovanı kurz;NE;95;78;2;71;70;66;4;Mgr. Petr Kuš ;
1051;129;Nakládání s majetkem obce (péèe øádného hospodáøe);;14.12.2020 09:00;14.12.2020 12:00;On-line kurzy;NSMO;;;;;;;2;neakreditovanı kurz;NE;;10;2;0;1;0;0;Mgr. Jan Mareš ;
1052;129;Obce a školství;;14.12.2020 13:00;14.12.2020 17:00;On-line kurzy;OBŠK;;;;;;;2;neakreditovanı kurz;NE;;4;2;0;1;0;0;Mgr. Jan Mareš ;
1054;129;Obce a pøestupky;;16.12.2020 09:00;16.12.2020 11:00;On-line kurzy;OBPR;;;;;;;2;neakreditovanı kurz;NE;;2;2;0;1;0;0;Mgr. Jan Mareš ;
1055;129;Obce a veøejné zakázky;;16.12.2020 13:00;16.12.2020 15:00;On-line kurzy;OBVZ;;;;;;;2;neakreditovanı kurz;NE;;3;2;0;1;0;0;Mgr. Jan Mareš ;
1056;129;Správní øád od A do Z – Vady øízení 1. èást;;02.02.2021 09:00;02.02.2021 12:30;On-line kurzy;SRVØ;AK/VE-96/2019;AK/PV-159/2019;Praha;;;SRVR20210210;4;akreditovanı kurz;NE;95;98;2;90;0;0;0;Bc. Jan Michael Ritter ;
